U_smooth,SOC,DVA_smooth
4.19096665615835,1,4.21211801487921
4.17312058550568,0.996835410228701,3.26920930392125
4.16640924269612,0.993603363257089,2.08801946699513
4.16118507244096,0.99037132183231,1.55507978938474
4.15668542214819,0.987139285221158,1.38554710787989
4.15237643500342,0.983907246554216,1.28884490816484
4.14818184574745,0.980675207552008,1.23642316428509
4.14433045015788,0.977443165464357,1.20195322878678
4.14047905456831,0.974211127400046,1.18270444284627
4.13647512846034,0.97097908605613,1.16181490526101
4.13269999812996,0.967747048061933,1.14657415138557
4.12907739831799,0.964515005570421,1.14057654112582
4.12537853324681,0.961282963785495,1.13856421347152
4.12171780080524,0.958050933948936,1.1385885027623
4.11779013995647,0.954818895360269,1.14126117758395
4.11412940751489,0.951586855643516,1.13924657933488
4.11043054244372,0.948354821013385,1.14305359270567
4.10673167737255,0.945122790127128,1.1354436323768
4.10299467967177,0.941890745733362,1.12355918777035
4.0993339472302,0.938658707932135,1.12320783292414
4.09571134741822,0.935426661647229,1.1212794039091
4.09201248234705,0.93219461904123,1.14755311993744
4.08808482149828,0.928962576089108,1.14810236648755
4.08430969116791,0.925730538763676,1.15242905391722
4.08057269346713,0.922498502187719,1.14902948247377
4.07691196102556,0.91926646838598,1.14895476837354
4.07313683069518,0.916034436710238,1.14677781289856
4.06936170036481,0.91280240043569,1.14696317820938
4.06558657003444,0.909570359293912,1.14796514678064
4.06188770496326,0.906338320043796,1.14996409088347
4.05815070726249,0.903106284494025,1.14659382324416
4.05437557693212,0.899874244487247,1.14334987565368
4.05056231397214,0.896642200060675,1.14788818887219
4.04686344890097,0.893410154705882,1.14197930586143
4.0431264512002,0.890178126437042,1.1507214364005
4.03919879035142,0.886946094231945,1.14275709208278
4.03557619053945,0.883714060055964,1.14215384558003
4.03187732546827,0.880482020838471,1.13368423962316
4.0282165930267,0.877249979620479,1.13428031144428
4.02447959532593,0.874017946193296,1.13561200870991
4.02066633236595,0.870785910912494,1.13558946682711
4.01692933466518,0.867553867822787,1.13298982803179
4.01330673485321,0.864321827497442,1.12824086419823
4.00972226767083,0.861089787803918,1.11840615723144
4.00606153522926,0.857857746871471,1.10876758350535
4.00255333330608,0.854625703245908,1.10367983821751
3.99874007034611,0.851393662311557,1.09747020739404
3.99523186842294,0.848161619732519,1.10938759045732
3.99160926861096,0.844929579175811,1.10184095571826
3.98802480142859,0.841697540113441,1.09982715222451
3.98447846687581,0.838465502614789,1.089279207282
3.98081773443424,0.835233463381972,1.08177796984565
3.97727139988146,0.832001415906469,1.079699817334
3.97380133058789,0.828769374380318,1.06594295093105
3.97033126129431,0.825537338068091,1.0750601698243
3.96686119200073,0.822305310235195,1.06483892473277
3.96339112270716,0.819073277132993,1.0572614379898
3.95995918604318,0.815841242695992,1.04251415210248
3.95645098412001,0.812609206374175,1.03998987807142
3.95305718008563,0.809377171160688,1.04656439758571
3.94958711079206,0.806145133905539,1.04209891801311
3.94626957201688,0.802913086149941,1.04653107748412
3.9429139006121,0.799681046124564,1.03443516438194
3.93948196394813,0.796449007832329,1.03143455524702
3.93616442517295,0.793216973187887,1.02078248361473
3.93280875376818,0.789984940212643,1.02710294322036
3.9292624192154,0.786752906180606,1.02454279079534
3.92609741095862,0.783520863914134,1.01978008381051
3.92266547429465,0.780288824503846,1.02011673144028
3.91934793551947,0.777056789059513,1.01523547284918
3.9159922641147,0.773824740589058,1.01854223571381
3.91271285796912,0.770592697591378,1.00714782080074
3.90947158445314,0.767360661208015,1.01215759806198
3.90623031093716,0.76412862154859,1.00049489485313
3.90298903742119,0.760896578117557,1.00417556475193
3.89974776390521,0.757664537834811,0.997186671303619
3.89639209250043,0.754432489596592,1.01153862362562
3.89296015583646,0.751200442566502,1.00679622048217
3.88983328020928,0.747968393635878,1.00706863650305
3.88636321091571,0.744736341931325,1.00395175569584
3.88312193739973,0.741504297613861,1.0018167741988
3.87984253125415,0.738272258600432,1.00573340098059
3.87648685984937,0.735040206568634,0.999962665786954
3.8732455863334,0.731808165565781,1.01451267672244
3.87000431281742,0.728576124244887,1.01147016584508
3.86668677404224,0.725344087612913,1.01961902833282
3.86340736789667,0.722112049467144,1.0088142436114
3.86005169649189,0.718880010293866,1.01456877332692
3.85673415771671,0.71564796979761,1.01419556165736
3.85345475157114,0.71241592113472,1.02143610240399
3.85002281490716,0.70918388586929,1.02457162782445
3.84678154139118,0.705951871365139,1.01233241974996
3.84331147209761,0.702719856373713,1.01291702045792
3.84014646384083,0.69948768609683,1.01700058100591
3.83660012928806,0.696255644857933,1.03250583686873
3.83339698840168,0.69302360331453,1.03681194719426
3.8300031843673,0.689791559804863,1.02961138284678
3.82660938033293,0.686559509613219,1.02183589286107
3.82329184155775,0.683327461724269,1.02534456459092
3.81970737437538,0.680095421456302,1.03523335811991
3.816504233489,0.676863375999965,1.04069240213014
3.81311042945462,0.673631327974016,1.03959337452451
3.80971662542025,0.670399281882369,1.04375641206035
3.80628468875627,0.667167238686285,1.05575784495076
3.8027002215739,0.663935201709267,1.07033827410968
3.79934455016912,0.660703184721055,1.08606952944488
3.79572195035715,0.657471188848767,1.08400836665419
3.79217561580437,0.654239182723532,1.09276883044635
3.7886292812516,0.651007142270607,1.10125016951659
3.78489228355082,0.647775095245509,1.13258414428882
3.78115528585005,0.644543061418556,1.16258555887386
3.77741828814928,0.641311016896341,1.18211525621512
3.7734524946709,0.638078957821049,1.22500253382812
3.76941043593333,0.634846921246408,1.24922723034545
3.76525397930696,0.63161488886269,1.28927678704089
3.76094499216219,0.62838283993496,1.30867546650607
3.75663600501742,0.625150804375205,1.3328223586461
3.75213635472466,0.621918763225639,1.35296857734737
3.74782736757988,0.618686717729363,1.36343268665426
3.74340398254632,0.615454672600691,1.36831013796644
3.73878993436475,0.612222620070659,1.33206946043481
3.73425215144238,0.608990564780147,1.30076899837717
3.73032449059361,0.605758515050561,1.27389016606072
3.72624429922644,0.602526478621266,1.23533519339647
3.72212597522967,0.599294432750919,1.18369896839057
3.71835084489929,0.596062385706532,1.10854623146731
3.71484264297612,0.592830348706533,1.04822524735293
3.71152510420094,0.589598315767891,0.983419177092286
3.70847449383296,0.586366269434309,0.940720439558924
3.70538575083539,0.583134240142799,0.901004660657485
3.70244953835621,0.579902203330946,0.881967848925478
3.69962772376583,0.576670166576366,0.848789624933826
3.69692030706424,0.573438116846466,0.821726182064623
3.69436542088106,0.570206071928352,0.790634003325829
3.69188679995708,0.566974039692148,0.759545982819554
3.6894844442923,0.56374199982729,0.73872399138902
3.68700582336832,0.560509957089988,0.718059997855568
3.68464160033313,0.557277907190873,0.704968071364169
3.68250617307555,0.554045867355079,0.684005786755615
3.68029448055876,0.550813824571056,0.662841255692746
3.67804465541238,0.547581783553806,0.65174770955815
3.67594736078439,0.544349745791724,0.644215848919612
3.67392633141561,0.541117716328963,0.621767155794134
3.67179090415802,0.537885678942992,0.611800218547992
3.66992240530764,0.534653641400606,0.590873908350773
3.66805390645725,0.531421603475817,0.586920595740005
3.66603287708846,0.528189567581996,0.572693626501624
3.66431690875648,0.524957533798077,0.558274101146575
3.66237214464689,0.521725491944061,0.553099743347431
3.6606180436853,0.518493447919249,0.533877172357671
3.65894020798291,0.515261405767757,0.532639642305021
3.65707170913253,0.512029372865535,0.517282716002516
3.65554640394854,0.508797344970975,0.511058941011673
3.65386856824615,0.50556530623745,0.497437476991404
3.65226699780296,0.502333274580856,0.490647363013549
3.65058916210057,0.499101239644772,0.495425239237858
3.64894945902778,0.49586920011439,0.479158103856922
3.6473860212142,0.492637153350342,0.475051762392902
3.64605137917821,0.489405111073739,0.45117554807276
3.64441167610542,0.486173066727008,0.454887801380837
3.64307703406943,0.482941025959001,0.43949452037046
3.64155172888544,0.479708994664508,0.430752707180019
3.64029335210865,0.476476954419683,0.426364576454914
3.63872991429506,0.473244915865717,0.428492774757342
3.63747153751827,0.470012878873712,0.427531550553465
3.63598436496388,0.466780838477118,0.406982730506315
3.63468785555749,0.463548796030629,0.406657073288728
3.63342947878069,0.460316752561716,0.392415112478815
3.6320948367447,0.457084723701821,0.399586030470257
3.63079832733831,0.45385268423747,0.383108461767196
3.62950181793192,0.450620649310669,0.379177840123645
3.62835783904393,0.447388613362257,0.380784732355753
3.62706132963754,0.444156573654632,0.370782236492813
3.62584108549035,0.440924532660745,0.39160891012243
3.62458270871356,0.437692497721329,0.370833420905508
3.62332433193677,0.434460462341775,0.370482403452177
3.62221848567837,0.43122841631021,0.361130294349409
3.62099824153118,0.427996375073682,0.351872710225762
3.61989239527279,0.424764344857788,0.360554286445002
3.6187484163848,0.421532312171318,0.348648939200101
3.61749003960801,0.418300274295522,0.352247430531085
3.61642232597921,0.415068243344774,0.354359768765858
3.61535461235042,0.411836205525011,0.347119332280501
3.61401997031443,0.408604170475181,0.343742494756495
3.61299038931524,0.405372139369494,0.347872158199925
3.61188454305685,0.402140098488078,0.34569171828305
3.61062616628006,0.398908053568247,0.348747440274346
3.60963471791046,0.39567601193192,0.345476210252417
3.60841447376327,0.392443973328025,0.340640890290714
3.60734676013448,0.389211944387589,0.358125408779303
3.60620278124649,0.38597990910892,0.349220223129837
3.6050206697289,0.382747874130816,0.350495655015199
3.6039148234705,0.379515838461023,0.353139041217196
3.60265644669371,0.376283797014864,0.349874219989562
3.60155060043532,0.373051756350222,0.372262872673715
3.60033035628813,0.369819726642399,0.356123039973096
3.59914824477054,0.366587681209374,0.355967734602796
3.59808053114175,0.36335563383751,0.362106861086476
3.59693655225375,0.360123592181565,0.36195360808774
3.59560191021776,0.356891549846711,0.382749672440897
3.59441979870017,0.353659503283037,0.377497409864793
3.59304702403458,0.350427462189342,0.379429001090708
3.59190304514659,0.347195429544112,0.394324578558485
3.5906065357402,0.343963389849146,0.388620800153597
3.58927189370421,0.340731354881313,0.41592421837668
3.58786098640902,0.337499319467221,0.40005708480892
3.58656447700263,0.334267287438756,0.421797977259316
3.58526796759624,0.331035253384164,0.421900448340244
3.58374266241225,0.32780321789644,0.443314637061352
3.58236988774666,0.324571179851705,0.451638818026569
3.58084458256267,0.321339142719866,0.451557935810146
3.57935741000828,0.318107103460784,0.464719139387199
3.57775583956509,0.314875063066379,0.480607034981896
3.5762686670107,0.311643018541061,0.496660258265399
3.57455269867871,0.308410978165762,0.503861922982066
3.57291299560592,0.305178938513546,0.504130237968702
3.57123515990353,0.301946907399862,0.526989720479867
3.56951919157155,0.298714866377099,0.534639497617343
3.56772695798036,0.295482823921675,0.561919452607655
3.56582032650037,0.292250784908758,0.569112779511379
3.56402809290919,0.289018746624533,0.590076892804031
3.5619307982812,0.285786695671709,0.606597957946119
3.55994790154201,0.282554651898868,0.629766933516545
3.55796500480283,0.279322607259758,0.648182004824768
3.55575331228604,0.276090570236124,0.662958045742197
3.55350348713966,0.27285852873513,0.690591671723806
3.55113926410448,0.269626486070481,0.705741517189096
3.54900383684689,0.266394442013563,0.713462097273625
3.54660148118211,0.263162403232093,0.707585503992088
3.54416099288773,0.259930366850295,0.721906634286514
3.54198743300054,0.256698325830866,0.725902740199589
3.53958507733576,0.253466281314129,0.71981615919887
3.53714458904138,0.250234247107363,0.715217280365706
3.53478036600619,0.247002206494143,0.713161460316578
3.53241614297101,0.243770168172199,0.716453655664034
3.53016631782463,0.240538133667321,0.721877499503569
3.52784022741904,0.237306094732589,0.714699372982478
3.52543787175426,0.234074056914825,0.727725255984559
3.52303551608948,0.230842018469786,0.736483716746078
3.52055689516549,0.227609976490074,0.754839324080756
3.51819267213031,0.22437793744731,0.783146391220169
3.51544712279913,0.221145890870142,0.783341708768984
3.51304476713435,0.217913845280193,0.81836562583126
3.51018481991437,0.214681808047359,0.836081679288436
3.50736300532399,0.211449768029208,0.901721348173749
3.50435052758561,0.208217731449912,0.933571629761156
3.50122365195843,0.204985689545584,0.968728285424482
3.49802051107205,0.201753649957816,0.990560890470164
3.49474110492648,0.198521610589867,1.0180768623192
3.4914616987809,0.195289568093691,1.02543826955636
3.48806789474652,0.192057525556227,1.03307663530115
3.48467409071215,0.188825489048474,1.02624409166482
3.48135655193697,0.185593449245659,1.02348114083642
3.47792461527299,0.182361400967646,1.01447943944865
3.47468334175702,0.17912936332005,1.00868666515556
3.47132767035224,0.17589732609573,1.01275083195223
3.46801013157707,0.172665287653946,1.0315245277165
3.46457819491309,0.16943324720872,1.06338660484279
3.46110812561951,0.16620120827063,1.09519261777197
3.45752365843714,0.162969169494457,1.12976181241911
3.45359599758837,0.159737126276372,1.14456926865057
3.44982086725799,0.156505080248615,1.12727652927742
3.44623640007562,0.153273043753393,1.07768888733207
3.44284259604124,0.150041006819556,0.998658652035521
3.43971572041406,0.14680897415354,0.911391109026832
3.43689390582368,0.143576942322018,0.815397658478286
3.4343390196405,0.140344903132415,0.74222168958076
3.43220359238292,0.137112861461801,0.695418642312838
3.42999189986613,0.13388081684702,0.654006849951519
3.42774207471975,0.130648779583117,0.643722782671528
3.42568291272136,0.12741674448115,0.634140215320666
3.42373814861178,0.124184706138394,0.637412668171802
3.42156458872459,0.120952665001339,0.641931143246457
3.41939102883741,0.117720617120479,0.645081939984589
3.41733186683902,0.11448857812677,0.664928762075218
3.41519643958144,0.111256540159945,0.678446409726132
3.41283221654625,0.108024501627848,0.713096036763362
3.41050612614067,0.104792459481908,0.745878270114406
3.40806563784629,0.101560423044126,0.791194563800323
3.40543448640391,0.0983283864984732,0.833938422889565
3.40261267181353,0.0950963399996295,0.905199633542218
3.39952392881595,0.0918643005790851,0.980906212986594
3.39628265529997,0.0886322657045198,1.1039535325628
3.392278729192,0.0854002255963352,1.25668955481274
3.38796974204723,0.0821681861195884,1.4957896919256
3.38278370442167,0.0789361423030911,1.8425510964126
3.37622489213051,0.0757041051190049,2.37193260186676
3.36756878521138,0.0724720661786192,3.06860551767446
3.35620526159066,0.0692400351631497,3.7872220601825
3.34236311704595,0.0660079966299465,4.38527378764325
3.32707193257646,0.0627759597519011,4.82833710640858
3.31086556499658,0.0595439271091662,5.21348207983425
3.2930957596031,0.0563118912280337,5.60823290955406
3.27410571006244,0.0530798476818727,6.04757591853373
3.25351409007858,0.0498478006459557,6.53771255433554
3.23135903228114,0.046615758918743,7.10514297640276
3.20722107774451,0.0433837196835953,7.76087079537994
3.1806807675431,0.040151684038385,8.54293224535822
3.1515093058993,0.0369196427754577,9.43075186123159
3.11985922333153,0.0337549344175766,10.6129408438062
3.08283243999019,0.0305228972371451,12.2029296666197
3.04008576220889,0.0272908508506265,14.5242207140683
2.98925496695245,0.0240588097052433,17.2881152283869
2.9261835975945,0.0208267721777476,23.8068127489519
2.86585777756772,0.0184763928823836,40.4416391379676
2.80797244583533,0.0168806332021596,49.8213591039229
2.73433487147556,0.0153053931791176,52.1029950293528
2.66500050658941,0.0141607157882706,54.7791910823957
2.58924368245128,0.0130833720067191,59.2338658818895
2.5116692029689,0.0121406964779542,63.5569204238671
